instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,cnt_day,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,cnt_hour
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,9
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,15
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,20
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,61
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,62
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,98
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,102
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,95
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,74
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,76
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,69
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,55
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,30
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,28
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,37
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,34
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,22
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,25
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,12
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,11
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,4
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,1
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,1
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,1
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,6
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,10
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,19
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,49
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,49
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,83
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,75
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,72
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,82
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,92
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,62
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,48
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,41
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,38
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,20
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,15
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,6
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,5
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,3
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,1
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,3
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,3
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,31
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,77
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,188
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,94
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,31
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,30
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,52
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,54
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,47
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,45
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,74
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,178
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,155
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,95
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,74
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,38
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,24
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,18
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,12
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,3
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,3
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,6
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,27
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,99
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,217
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,130
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,54
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,35
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,57
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,52
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,63
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,47
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,76
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,136
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,95
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,51
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,32
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,20
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,29
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,19
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,7
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,6
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,1
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,5
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,16
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,54
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,128
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,81
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,39
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,35
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,55
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,49
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,44
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,49
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,68
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,139
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,137
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,83
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,56
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,57
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,33
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,20
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,7
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,2
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,2
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,3
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,4
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,3
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,28
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,72
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,202
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,139
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,38
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,37
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,52
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,83
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,42
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,60
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,78
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,162
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,144
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,99
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,64
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,40
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,30
13,2011-01-13,1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,15
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,14
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,5
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,1
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,1
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,8
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,17
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,70
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,158
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,117
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,44
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,53
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,61
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,77
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,64
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,68
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,90
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,159
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,139
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,92
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,68
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,52
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,36
14,2011-01-14,1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,27
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,28
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,20
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,12
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,8
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,5
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,1
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,3
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,10
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,23
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,33
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,59
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,72
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,89
15,2011-01-15,1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,1248,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,101
